Origin Airport,Airline Name,Departure Hour,Day of Week,Year,Month,On-Time,Number of Flights,Flights Delayed,Flights Cancelled,Avg Delay (min)
IAD,United Air Lines Inc.,6:00 AM,Monday,2009,December,7,14,7,0,24
IAD,United Air Lines Inc.,6:00 AM,Monday,2009,June,11,18,7,0,19
IAD,Mesa Airlines Inc.,12:00 PM,Friday,2009,August,21,28,7,0,41
IAD,Mesa Airlines Inc.,12:00 PM,Wednesday,2009,December,31,38,7,0,18
IAD,Mesa Airlines Inc.,12:00 PM,Tuesday,2009,May,30,37,7,0,50
IAD,Mesa Airlines Inc.,12:00 PM,Tuesday,2009,February,25,32,7,0,13
IAD,Mesa Airlines Inc.,12:00 PM,Monday,2009,February,25,32,7,0,36
IAD,Mesa Airlines Inc.,9:00 AM,Tuesday,2009,March,4,11,7,0,62
IAD,Mesa Airlines Inc.,7:00 AM,Friday,2009,March,9,16,7,0,83
IAD,Mesa Airlines Inc.,7:00 AM,Wednesday,2009,March,9,16,7,0,59
IAD,Mesa Airlines Inc.,7:00 AM,Sunday,2009,March,15,22,7,0,46
IAD,Expressjet Airlines Inc.,12:00 PM,Friday,2009,June,13,20,7,0,30
DCA,US Airways Inc.,1:00 PM,Friday,2009,April,4,11,7,0,38
DCA,US Airways Inc.,12:00 PM,Friday,2009,January,8,15,7,0,8
DCA,US Airways Inc.,12:00 PM,Thursday,2009,January,8,15,7,0,66
DCA,US Airways Inc.,12:00 PM,Tuesday,2009,March,8,15,7,0,14
DCA,US Airways Inc.,12:00 PM,Tuesday,2009,February,7,14,7,0,29
DCA,US Airways Inc.,12:00 PM,Sunday,2009,March,4,11,7,0,7
DCA,US Airways Inc.,11:00 AM,Friday,2009,June,6,13,7,0,21
DCA,US Airways Inc.,11:00 AM,Thursday,2009,March,9,16,7,0,6
DCA,US Airways Inc.,11:00 AM,Wednesday,2009,June,6,13,7,0,7
DCA,US Airways Inc.,11:00 AM,Tuesday,2009,June,8,15,7,0,24
DCA,US Airways Inc.,11:00 AM,Tuesday,2009,May,9,16,7,0,20
DCA,US Airways Inc.,11:00 AM,Monday,2009,June,9,16,7,0,17
DCA,US Airways Inc.,11:00 AM,Sunday,2009,June,6,13,7,0,14
DCA,US Airways Inc.,10:00 AM,Saturday,2009,April,30,37,7,0,12
DCA,US Airways Inc.,10:00 AM,Wednesday,2009,December,30,37,7,0,20
DCA,US Airways Inc.,10:00 AM,Wednesday,2009,June,29,36,7,0,28
DCA,US Airways Inc.,10:00 AM,Tuesday,2009,November,30,37,7,0,10
DCA,US Airways Inc.,10:00 AM,Tuesday,2009,September,30,37,7,0,7
DCA,US Airways Inc.,10:00 AM,Sunday,2009,November,37,44,7,0,26
DCA,US Airways Inc.,10:00 AM,Sunday,2009,May,33,40,7,0,13
DCA,US Airways Inc.,10:00 AM,Sunday,2009,February,25,32,7,0,10
DCA,US Airways Inc.,7:00 AM,Friday,2009,September,8,15,7,0,17
DCA,US Airways Inc.,7:00 AM,Friday,2009,May,16,23,7,0,10
DCA,US Airways Inc.,7:00 AM,Thursday,2009,June,9,16,7,0,14
DCA,US Airways Inc.,7:00 AM,Wednesday,2009,October,9,16,7,0,10
DCA,US Airways Inc.,7:00 AM,Monday,2009,August,15,22,7,0,28
DCA,Delta Air Lines Inc.,7:00 AM,Friday,2009,July,2,9,7,0,17
DCA,Comair Inc.,11:00 AM,Friday,2009,September,6,13,7,0,114
DCA,Comair Inc.,11:00 AM,Wednesday,2009,September,8,15,7,0,11
DCA,Comair Inc.,11:00 AM,Tuesday,2009,December,8,15,7,0,56
DCA,Comair Inc.,6:00 AM,Thursday,2009,July,8,15,7,0,42
DCA,Comair Inc.,6:00 AM,Wednesday,2009,October,6,13,7,0,10
DCA,Comair Inc.,6:00 AM,Wednesday,2009,July,8,15,7,0,15
DCA,Comair Inc.,6:00 AM,Wednesday,2009,April,8,15,7,0,19
DCA,Comair Inc.,6:00 AM,Tuesday,2009,May,6,13,7,0,33
DCA,Comair Inc.,6:00 AM,Monday,2009,June,4,11,7,0,36
DCA,American Eagle Airlines Inc.,1:00 PM,Thursday,2009,January,2,9,7,0,19
DCA,American Eagle Airlines Inc.,1:00 PM,Sunday,2009,January,2,9,7,0,55
DCA,American Eagle Airlines Inc.,6:00 AM,Thursday,2009,January,7,14,7,0,18
DCA,American Airlines Inc.,12:00 PM,Friday,2009,April,2,9,7,0,22
DCA,American Airlines Inc.,11:00 AM,Wednesday,2009,April,2,9,7,0,22
DCA,American Airlines Inc.,6:00 AM,Wednesday,2009,July,8,15,7,0,14
DCA,American Airlines Inc.,6:00 AM,Tuesday,2009,December,8,15,7,0,37
DCA,American Airlines Inc.,6:00 AM,Sunday,2009,July,4,11,7,0,11
BWI,US Airways Inc.,7:00 AM,Saturday,2009,April,6,13,7,0,23
BWI,US Airways Inc.,7:00 AM,Friday,2009,September,6,13,7,0,21
BWI,US Airways Inc.,7:00 AM,Wednesday,2009,October,6,13,7,0,18
BWI,US Airways Inc.,7:00 AM,Wednesday,2009,July,8,15,7,0,27
BWI,US Airways Inc.,7:00 AM,Wednesday,2009,June,6,13,7,0,9
BWI,US Airways Inc.,7:00 AM,Wednesday,2009,May,6,13,7,0,57
BWI,US Airways Inc.,7:00 AM,Sunday,2009,August,8,15,7,0,16
BWI,United Air Lines Inc.,7:00 AM,Friday,2009,June,0,7,7,0,37
BWI,United Air Lines Inc.,6:00 AM,Thursday,2009,December,4,11,7,0,94
BWI,United Air Lines Inc.,6:00 AM,Thursday,2009,April,8,15,7,0,18
BWI,AirTran Airways Corporation,12:00 PM,Thursday,2009,December,14,21,7,0,34
BWI,AirTran Airways Corporation,10:00 AM,Saturday,2009,June,16,23,7,0,24
BWI,AirTran Airways Corporation,10:00 AM,Friday,2009,August,15,22,7,0,15
BWI,AirTran Airways Corporation,10:00 AM,Thursday,2009,August,15,22,7,0,12
BWI,AirTran Airways Corporation,10:00 AM,Wednesday,2009,September,13,20,7,0,3
BWI,AirTran Airways Corporation,10:00 AM,Tuesday,2009,April,15,22,7,0,39
BWI,AirTran Airways Corporation,9:00 AM,Saturday,2009,August,11,18,7,0,29
BWI,AirTran Airways Corporation,9:00 AM,Friday,2009,June,8,15,7,0,20
BWI,AirTran Airways Corporation,9:00 AM,Friday,2009,January,13,20,7,0,11
BWI,AirTran Airways Corporation,9:00 AM,Wednesday,2009,February,9,16,7,0,17
BWI,AirTran Airways Corporation,9:00 AM,Tuesday,2009,July,9,16,7,0,21
BWI,AirTran Airways Corporation,7:00 AM,Thursday,2009,July,8,15,7,0,19
BWI,AirTran Airways Corporation,6:00 AM,Friday,2009,July,8,15,7,0,7
BWI,AirTran Airways Corporation,6:00 AM,Friday,2009,May,6,13,7,0,6
BWI,AirTran Airways Corporation,6:00 AM,Monday,2009,June,8,15,7,0,8
IAD,United Air Lines Inc.,12:00 PM,Wednesday,2009,November,26,32,6,0,6
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,August,26,32,6,0,18
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,November,34,40,6,0,12
IAD,United Air Lines Inc.,12:00 PM,Sunday,2009,September,36,42,6,0,40
IAD,United Air Lines Inc.,9:00 AM,Saturday,2009,February,8,14,6,0,21
IAD,United Air Lines Inc.,9:00 AM,Friday,2009,February,9,15,6,0,11
IAD,United Air Lines Inc.,9:00 AM,Thursday,2009,February,13,19,6,0,26
IAD,United Air Lines Inc.,6:00 AM,Tuesday,2009,July,10,16,6,0,8
IAD,United Air Lines Inc.,6:00 AM,Monday,2009,August,14,20,6,0,23
IAD,Mesa Airlines Inc.,12:00 PM,Wednesday,2009,February,26,32,6,0,13
IAD,Mesa Airlines Inc.,12:00 PM,Tuesday,2009,August,22,28,6,0,9
IAD,Mesa Airlines Inc.,12:00 PM,Monday,2009,July,22,28,6,0,55
IAD,Mesa Airlines Inc.,10:00 AM,Tuesday,2009,September,3,9,6,0,41
IAD,Mesa Airlines Inc.,9:00 AM,Saturday,2009,January,3,9,6,0,35
IAD,Mesa Airlines Inc.,9:00 AM,Thursday,2009,July,9,15,6,0,13
IAD,Mesa Airlines Inc.,9:00 AM,Monday,2009,August,9,15,6,0,20
IAD,Mesa Airlines Inc.,9:00 AM,Sunday,2009,March,5,11,6,0,27
IAD,Expressjet Airlines Inc.,12:00 PM,Saturday,2009,June,14,20,6,0,32
IAD,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,June,14,20,6,0,32
IAD,Delta Air Lines Inc.,6:00 AM,Friday,2009,August,0,6,6,0,24
DCA,US Airways Inc.,1:00 PM,Friday,2009,February,5,11,6,0,9
DCA,US Airways Inc.,1:00 PM,Thursday,2009,February,5,11,6,0,18
DCA,US Airways Inc.,11:00 AM,Friday,2009,July,9,15,6,0,14
DCA,US Airways Inc.,11:00 AM,Friday,2009,March,10,16,6,0,16
DCA,US Airways Inc.,11:00 AM,Monday,2009,May,10,16,6,0,18
DCA,US Airways Inc.,11:00 AM,Monday,2009,January,10,16,6,0,12
DCA,US Airways Inc.,10:00 AM,Saturday,2009,January,33,39,6,0,16
DCA,US Airways Inc.,10:00 AM,Monday,2009,November,38,44,6,0,18
DCA,US Airways Inc.,10:00 AM,Sunday,2009,July,26,32,6,0,10
DCA,US Airways Inc.,7:00 AM,Friday,2009,July,14,20,6,0,8
DCA,US Airways Inc.,7:00 AM,Thursday,2009,May,13,19,6,0,9
DCA,US Airways Inc.,7:00 AM,Tuesday,2009,September,17,23,6,0,14
DCA,US Airways Inc.,7:00 AM,Tuesday,2009,February,10,16,6,0,21
DCA,Delta Air Lines Inc.,9:00 AM,Friday,2009,January,8,14,6,0,21
DCA,Comair Inc.,11:00 AM,Friday,2009,January,3,9,6,0,19
DCA,Comair Inc.,11:00 AM,Thursday,2009,January,3,9,6,0,23
DCA,Comair Inc.,11:00 AM,Tuesday,2009,June,8,14,6,0,26
DCA,Comair Inc.,10:00 AM,Wednesday,2009,June,3,9,6,0,31
DCA,Comair Inc.,6:00 AM,Thursday,2009,December,5,11,6,0,45
DCA,Comair Inc.,6:00 AM,Thursday,2009,June,3,9,6,0,26
DCA,Comair Inc.,6:00 AM,Wednesday,2009,June,3,9,6,0,59
DCA,American Eagle Airlines Inc.,6:00 AM,Tuesday,2009,June,9,15,6,0,136
DCA,American Airlines Inc.,12:00 PM,Thursday,2009,December,3,9,6,0,17
DCA,American Airlines Inc.,12:00 PM,Thursday,2009,April,5,11,6,0,41
DCA,American Airlines Inc.,12:00 PM,Monday,2009,August,3,9,6,0,25
DCA,American Airlines Inc.,12:00 PM,Monday,2009,March,9,15,6,0,12
DCA,American Airlines Inc.,11:00 AM,Thursday,2009,April,3,9,6,0,20
DCA,American Airlines Inc.,6:00 AM,Friday,2009,July,9,15,6,0,13
DCA,American Airlines Inc.,6:00 AM,Thursday,2009,July,9,15,6,0,38
BWI,US Airways Inc.,7:00 AM,Saturday,2009,August,8,14,6,0,13
BWI,US Airways Inc.,7:00 AM,Friday,2009,October,9,15,6,0,15
BWI,US Airways Inc.,7:00 AM,Thursday,2009,October,9,15,6,0,14
BWI,Comair Inc.,6:00 AM,Wednesday,2009,June,5,11,6,0,21
BWI,AirTran Airways Corporation,1:00 PM,Sunday,2009,March,8,14,6,0,45
BWI,AirTran Airways Corporation,12:00 PM,Sunday,2009,November,14,20,6,0,10
BWI,AirTran Airways Corporation,11:00 AM,Tuesday,2009,June,5,11,6,0,18
BWI,AirTran Airways Corporation,10:00 AM,Saturday,2009,May,17,23,6,0,30
BWI,AirTran Airways Corporation,10:00 AM,Friday,2009,April,17,23,6,0,31
BWI,AirTran Airways Corporation,10:00 AM,Friday,2009,March,18,24,6,0,10
BWI,AirTran Airways Corporation,10:00 AM,Thursday,2009,June,18,24,6,0,48
BWI,AirTran Airways Corporation,10:00 AM,Thursday,2009,May,14,20,6,0,7
BWI,AirTran Airways Corporation,10:00 AM,Wednesday,2009,October,14,20,6,0,10
BWI,AirTran Airways Corporation,10:00 AM,Wednesday,2009,August,13,19,6,0,28
BWI,AirTran Airways Corporation,10:00 AM,Wednesday,2009,June,17,23,6,0,20
BWI,AirTran Airways Corporation,10:00 AM,Wednesday,2009,March,18,24,6,0,23
BWI,AirTran Airways Corporation,10:00 AM,Wednesday,2009,February,10,16,6,0,9
BWI,AirTran Airways Corporation,10:00 AM,Monday,2009,May,13,19,6,0,10
BWI,AirTran Airways Corporation,10:00 AM,Sunday,2009,November,17,23,6,0,13
BWI,AirTran Airways Corporation,10:00 AM,Sunday,2009,July,17,23,6,0,7
BWI,AirTran Airways Corporation,9:00 AM,Saturday,2009,February,10,16,6,0,19
BWI,AirTran Airways Corporation,9:00 AM,Friday,2009,December,10,16,6,0,16
BWI,AirTran Airways Corporation,9:00 AM,Friday,2009,July,14,20,6,0,22
BWI,AirTran Airways Corporation,9:00 AM,Thursday,2009,February,10,16,6,0,16
BWI,AirTran Airways Corporation,9:00 AM,Tuesday,2009,June,13,19,6,0,17
BWI,AirTran Airways Corporation,9:00 AM,Tuesday,2009,March,14,20,6,0,20
BWI,AirTran Airways Corporation,9:00 AM,Monday,2009,August,13,19,6,0,6
BWI,AirTran Airways Corporation,9:00 AM,Monday,2009,July,10,16,6,0,13
BWI,AirTran Airways Corporation,9:00 AM,Sunday,2009,February,10,16,6,0,18
BWI,AirTran Airways Corporation,9:00 AM,Sunday,2009,January,10,16,6,0,13
BWI,AirTran Airways Corporation,6:00 AM,Thursday,2009,July,9,15,6,0,60
BWI,AirTran Airways Corporation,6:00 AM,Wednesday,2009,July,9,15,6,0,20
IAD,United Air Lines Inc.,12:00 PM,Saturday,2009,July,21,29,8,0,16
IAD,United Air Lines Inc.,12:00 PM,Saturday,2009,June,14,29,15,0,32
IAD,United Air Lines Inc.,12:00 PM,Saturday,2009,May,36,44,8,0,19
IAD,United Air Lines Inc.,12:00 PM,Friday,2009,October,37,45,8,0,28
IAD,United Air Lines Inc.,12:00 PM,Friday,2009,May,35,53,18,0,20
IAD,United Air Lines Inc.,12:00 PM,Friday,2009,April,26,42,16,0,37
IAD,United Air Lines Inc.,12:00 PM,Friday,2009,February,23,42,19,0,32
IAD,United Air Lines Inc.,12:00 PM,Thursday,2009,December,31,42,11,0,20
IAD,United Air Lines Inc.,12:00 PM,Thursday,2009,October,27,45,18,0,15
IAD,United Air Lines Inc.,12:00 PM,Thursday,2009,May,27,44,17,0,31
IAD,United Air Lines Inc.,12:00 PM,Thursday,2009,April,37,52,15,0,42
IAD,United Air Lines Inc.,12:00 PM,Thursday,2009,January,44,54,10,0,10
IAD,United Air Lines Inc.,12:00 PM,Wednesday,2009,December,28,40,12,0,8
IAD,United Air Lines Inc.,12:00 PM,Wednesday,2009,July,29,42,13,0,69
IAD,United Air Lines Inc.,12:00 PM,Wednesday,2009,June,22,38,16,0,24
IAD,United Air Lines Inc.,12:00 PM,Wednesday,2009,April,39,52,13,0,43
IAD,United Air Lines Inc.,12:00 PM,Wednesday,2009,March,30,40,10,0,18
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,December,26,40,14,0,14
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,July,26,36,10,0,68
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,June,30,47,17,0,14
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,May,30,43,13,0,39
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,April,33,42,9,0,24
IAD,United Air Lines Inc.,12:00 PM,Tuesday,2009,February,32,42,10,0,9
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,December,14,32,18,0,28
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,October,21,36,15,0,19
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,May,34,43,9,0,9
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,April,28,42,14,0,35
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,February,32,42,10,0,24
IAD,United Air Lines Inc.,12:00 PM,Monday,2009,January,30,44,14,0,20
IAD,United Air Lines Inc.,12:00 PM,Sunday,2009,December,16,36,20,0,57
IAD,United Air Lines Inc.,12:00 PM,Sunday,2009,November,36,47,11,0,15
IAD,United Air Lines Inc.,12:00 PM,Sunday,2009,October,26,40,14,0,26
IAD,United Air Lines Inc.,12:00 PM,Sunday,2009,July,21,32,11,0,34
